sample_size,seed,k,tfidf_features,svd_components,silhouette,calinski_harabasz,davies_bouldin,inertia,embedding_time_s,clustering_time_s
100000,42,10,5000,50,0.610529583652475,26164.244150991082,1.349187747921041,22887.26694927546,1.378,0.621
100000,42,20,5000,50,0.6438340153483998,25298.431713549562,1.273936389000017,13221.700310051856,1.378,0.987
100000,42,50,5000,50,0.732457030956543,27389.339238413362,0.8897747990169119,5322.282585223348,1.378,2.518
